time,open,high,low,close,tick_volume,spread,real_volume
1707998400,129355.0,129420.0,129285.0,129330.0,52289,5,192714
1707998700,129325.0,129415.0,129220.0,129400.0,54580,5,196224
1707999000,129405.0,129445.0,129315.0,129420.0,40436,5,152878
1707999300,129420.0,129465.0,129345.0,129395.0,39981,5,153466
1707999600,129400.0,129415.0,129245.0,129260.0,40441,5,156295
1707999900,129265.0,129290.0,129160.0,129285.0,50265,5,189194
1708000200,129285.0,129410.0,129285.0,129350.0,51604,5,196887
1708000500,129345.0,129540.0,129310.0,129535.0,47641,5,181704
1708000800,129535.0,129570.0,129435.0,129505.0,42324,5,165220
1708001100,129500.0,129570.0,129475.0,129545.0,26651,5,104752
1708001400,129540.0,129585.0,129490.0,129575.0,22332,5,83667
1708001700,129575.0,129625.0,129500.0,129505.0,31535,5,119076
1708002000,129500.0,129520.0,129365.0,129405.0,42670,5,161090
1708002300,129405.0,129480.0,129240.0,129255.0,52397,5,207042
1708002600,129255.0,129375.0,129230.0,129300.0,35719,5,126503
1708002900,129305.0,129390.0,129265.0,129330.0,24919,5,90691
1708003200,129330.0,129420.0,129305.0,129370.0,26557,5,104013
1708003500,129370.0,129415.0,129305.0,129305.0,29128,5,105275
1708003800,129310.0,129365.0,129215.0,129230.0,33237,5,116703
1708004100,129230.0,129415.0,129230.0,129395.0,33776,5,119296
1708004400,129390.0,129445.0,129310.0,129335.0,27264,5,100309
1708004700,129335.0,129445.0,129325.0,129340.0,27244,5,100402
1708005000,129335.0,129385.0,129265.0,129380.0,34179,5,128512
1708005300,129380.0,129390.0,129280.0,129350.0,23695,5,87449
1708005600,129355.0,129470.0,129335.0,129455.0,26405,5,97849
1708005900,129455.0,129510.0,129420.0,129480.0,29322,5,109337
1708006200,129485.0,129535.0,129480.0,129505.0,19344,5,74064
1708006500,129510.0,129590.0,129475.0,129565.0,26577,5,103626
1708006800,129560.0,129635.0,129520.0,129605.0,28269,5,110063
1708007100,129610.0,129730.0,129565.0,129685.0,40046,5,164616
1708007400,129685.0,129700.0,129625.0,129665.0,25459,5,94590
1708007700,129665.0,129725.0,129660.0,129695.0,16892,5,65360
1708008000,129695.0,129765.0,129600.0,129735.0,44113,5,170453
1708008300,129735.0,129755.0,129625.0,129660.0,29266,5,108491
1708008600,129665.0,129725.0,129615.0,129625.0,28586,5,107774
1708008900,129625.0,129655.0,129540.0,129550.0,38193,5,142340
1708009200,129545.0,129620.0,129525.0,129595.0,28525,5,106675
1708009500,129595.0,129700.0,129570.0,129645.0,38278,5,149185
1708009800,129640.0,129750.0,129620.0,129715.0,36983,5,143252
1708010100,129715.0,129745.0,129660.0,129690.0,22486,5,85231
1708010400,129685.0,129790.0,129680.0,129775.0,28707,5,111387
1708010700,129770.0,129835.0,129740.0,129830.0,27768,5,110610
1708011000,129830.0,129870.0,129675.0,129695.0,46471,5,179145
1708011300,129690.0,129705.0,129645.0,129675.0,21378,5,78927
1708011600,129670.0,129680.0,129565.0,129650.0,35659,5,134480
1708011900,129655.0,129720.0,129640.0,129655.0,29594,5,108721
1708012200,129655.0,129730.0,129645.0,129685.0,22725,5,86916
1708012500,129690.0,129765.0,129690.0,129740.0,20950,5,77638
1708012800,129740.0,129815.0,129735.0,129795.0,25631,5,96389
1708013100,129795.0,129800.0,129720.0,129725.0,25549,5,91401
1708013400,129730.0,129740.0,129615.0,129650.0,36212,5,136465
1708013700,129650.0,129785.0,129635.0,129770.0,31317,5,117611
1708014000,129770.0,129865.0,129745.0,129855.0,28918,5,113466
1708014300,129855.0,129890.0,129780.0,129860.0,32269,5,120434
1708014600,129860.0,129875.0,129790.0,129845.0,22530,5,83031
1708014900,129845.0,129925.0,129840.0,129850.0,28717,5,113680
1708015200,129855.0,129905.0,129820.0,129875.0,24461,5,92098
1708015500,129870.0,129885.0,129815.0,129835.0,17042,5,66577
1708015800,129830.0,129925.0,129780.0,129895.0,31996,5,119689
1708016100,129900.0,129905.0,129770.0,129820.0,27206,5,108279
1708016400,129820.0,129830.0,129750.0,129800.0,20723,5,79375
1708016700,129800.0,129825.0,129740.0,129775.0,18870,5,69432
1708017000,129770.0,129875.0,129770.0,129850.0,21735,5,80237
1708017300,129845.0,129890.0,129825.0,129875.0,17437,5,68150
1708017600,129880.0,129910.0,129785.0,129800.0,22580,5,85638
1708017900,129800.0,129860.0,129800.0,129820.0,14774,5,58669
1708018200,129815.0,129855.0,129780.0,129830.0,14210,5,55530
1708018500,129830.0,129855.0,129790.0,129825.0,11381,5,47037
1708018800,129825.0,129825.0,129740.0,129785.0,17631,5,74453
1708019100,129790.0,129830.0,129755.0,129780.0,16538,5,66945
1708019400,129780.0,129855.0,129780.0,129840.0,15716,5,67852
1708019700,129835.0,129885.0,129800.0,129860.0,16664,5,66489
1708020000,129860.0,129895.0,129830.0,129870.0,9430,5,35611
1708020300,129875.0,129895.0,129815.0,129835.0,9149,5,40137
1708020600,129840.0,129850.0,129775.0,129820.0,11157,5,47486
1708020900,129820.0,129855.0,129780.0,129785.0,7387,5,36831
1708021200,129785.0,129900.0,129735.0,129900.0,5670,5,39538
1708074000,130180.0,130295.0,130085.0,130120.0,68384,5,213187
1708074300,130120.0,130225.0,130090.0,130205.0,39581,5,126920
1708074600,130200.0,130300.0,130160.0,130295.0,34591,5,125863
1708074900,130300.0,130395.0,130290.0,130335.0,39572,5,147052
1708075200,130340.0,130395.0,130265.0,130395.0,40864,5,149591
1708075500,130395.0,130485.0,130365.0,130400.0,47940,5,179450
1708075800,130400.0,130455.0,130380.0,130435.0,24916,5,86335
1708076100,130440.0,130445.0,130335.0,130370.0,29298,5,99143
1708076400,130375.0,130425.0,130340.0,130385.0,26489,5,93745
1708076700,130385.0,130480.0,130375.0,130410.0,34325,5,118532
1708077000,130410.0,130475.0,130380.0,130460.0,23199,5,84763
1708077300,130455.0,130470.0,130385.0,130400.0,19571,5,73823
1708077600,130400.0,130610.0,130375.0,130590.0,77272,5,301227
1708077900,130590.0,130685.0,130550.0,130645.0,57737,5,233432
1708078200,130650.0,130670.0,130425.0,130515.0,67630,5,250228
1708078500,130515.0,130575.0,130405.0,130575.0,67883,5,256550
1708078800,130575.0,130755.0,130550.0,130740.0,84170,5,298534
1708079100,130740.0,130860.0,130685.0,130715.0,60580,5,226038
1708079400,130715.0,130740.0,130240.0,130345.0,135543,5,522865
1708079700,130340.0,130355.0,130030.0,130080.0,110620,5,464988
1708080000,130075.0,130130.0,129820.0,129850.0,101302,5,449572
1708080300,129855.0,129890.0,129690.0,129715.0,79870,5,335200
1708080600,129710.0,129860.0,129700.0,129805.0,49248,5,205858
1708080900,129810.0,130065.0,129720.0,130050.0,80390,5,328558
1708081200,130045.0,130345.0,130030.0,130280.0,84529,5,354464
1708081500,130280.0,130315.0,130140.0,130225.0,62214,5,265572
1708081800,130225.0,130250.0,130060.0,130100.0,44424,5,173009
1708082100,130105.0,130155.0,130010.0,130040.0,41178,5,154124
1708082400,130035.0,130190.0,130025.0,130150.0,43503,5,158865
1708082700,130150.0,130205.0,130090.0,130175.0,36547,5,143761
1708083000,130170.0,130360.0,130120.0,130160.0,82856,5,307784
1708083300,130165.0,130195.0,129975.0,130040.0,73920,5,275765
1708083600,130040.0,130200.0,130025.0,130185.0,44113,5,160758
1708083900,130180.0,130325.0,130145.0,130320.0,46443,5,169546
1708084200,130320.0,130380.0,130230.0,130285.0,55316,5,211446
1708084500,130285.0,130345.0,130030.0,130085.0,61866,5,228616
1708084800,130085.0,130385.0,130050.0,130370.0,54902,5,217751
1708085100,130370.0,130615.0,130370.0,130600.0,65348,5,251875
1708085400,130600.0,130790.0,130535.0,130750.0,60028,5,237835
1708085700,130750.0,130785.0,130700.0,130740.0,32187,5,125700
1708086000,130735.0,130840.0,130665.0,130760.0,48721,5,189224
1708086300,130755.0,130850.0,130735.0,130745.0,32383,5,124449
1708086600,130750.0,130755.0,130590.0,130680.0,45559,5,172282
1708086900,130685.0,130740.0,130610.0,130695.0,32462,5,120184
1708087200,130695.0,130765.0,130610.0,130680.0,34773,5,122921
1708087500,130680.0,130730.0,130640.0,130660.0,19903,5,73426
1708087800,130660.0,130725.0,130600.0,130630.0,29164,5,107045
1708088100,130630.0,130635.0,130555.0,130610.0,28720,5,108374
1708088400,130610.0,130675.0,130570.0,130595.0,29399,5,105770
1708088700,130590.0,130600.0,130520.0,130530.0,20510,5,72280
1708089000,130530.0,130580.0,130515.0,130555.0,19878,5,75670
1708089300,130555.0,130590.0,130485.0,130505.0,23057,5,84091
1708089600,130505.0,130560.0,130415.0,130465.0,31611,5,127248
1708089900,130465.0,130515.0,130425.0,130500.0,19170,5,67941
1708090200,130495.0,130515.0,130435.0,130505.0,21258,5,75651
1708090500,130500.0,130540.0,130435.0,130485.0,26671,5,97444
1708090800,130485.0,130530.0,130450.0,130495.0,20619,5,82193
1708091100,130500.0,130525.0,130390.0,130420.0,25561,5,95206
1708091400,130420.0,130455.0,130365.0,130380.0,23996,5,95672
1708091700,130375.0,130445.0,130335.0,130380.0,30994,5,121609
1708092000,130385.0,130430.0,130325.0,130380.0,25857,5,93596
1708092300,130380.0,130430.0,130330.0,130395.0,23235,5,85440
1708092600,130390.0,130435.0,130340.0,130410.0,20511,5,73721
1708092900,130415.0,130415.0,130300.0,130325.0,28973,5,108255
1708093200,130325.0,130475.0,130310.0,130465.0,33493,5,123532
1708093500,130465.0,130525.0,130445.0,130515.0,25428,5,96961
1708093800,130520.0,130540.0,130485.0,130520.0,17895,5,66643
1708094100,130520.0,130545.0,130475.0,130530.0,19854,5,70838
1708094400,130535.0,130545.0,130485.0,130535.0,14334,5,55872
1708094700,130540.0,130585.0,130515.0,130550.0,21999,5,86580
1708095000,130550.0,130715.0,130515.0,130695.0,37539,5,158944
1708095300,130695.0,130755.0,130675.0,130750.0,29437,5,119664
1708095600,130750.0,130815.0,130665.0,130705.0,43153,5,165653
1708095900,130705.0,130735.0,130625.0,130720.0,35643,5,139307
1708096200,130720.0,130720.0,130610.0,130670.0,29305,5,113791
1708096500,130670.0,130775.0,130665.0,130765.0,25742,5,99034
1708096800,130765.0,131025.0,130755.0,130995.0,56040,5,233955
1708097100,130995.0,131040.0,130935.0,131005.0,31026,5,135233
1708097400,131005.0,131045.0,130920.0,130945.0,32060,5,131380
1708097700,130945.0,131015.0,130920.0,130940.0,26604,5,107775
1708098000,130940.0,130995.0,130890.0,130945.0,28706,5,111912
1708098300,130945.0,130965.0,130890.0,130940.0,21715,5,90504
1708098600,130940.0,130975.0,130920.0,130935.0,15134,5,55737
1708098900,130935.0,131010.0,130920.0,130965.0,25451,5,99352
1708099200,130965.0,131040.0,130965.0,131005.0,21703,5,81887
1708099500,131010.0,131095.0,131005.0,131045.0,26107,5,105141
1708099800,131045.0,131080.0,130990.0,130995.0,19005,5,71887
1708100100,131000.0,131105.0,130985.0,131075.0,23161,5,89158
1708100400,131070.0,131140.0,131050.0,131130.0,19587,5,78058
1708100700,131130.0,131155.0,131065.0,131105.0,21899,5,89629
1708101000,131110.0,131125.0,131045.0,131105.0,18962,5,78441
1708101300,131100.0,131165.0,131085.0,131120.0,22561,5,93135
1708101600,131120.0,131155.0,131110.0,131140.0,10814,5,43688
1708101900,131145.0,131145.0,130915.0,130985.0,57230,5,228799
1708102200,130985.0,130995.0,130910.0,130955.0,31770,5,122519
1708102500,130945.0,130970.0,130870.0,130970.0,28248,5,114881
1708102800,130970.0,130970.0,130825.0,130875.0,32210,5,129579
1708103100,130870.0,130920.0,130860.0,130890.0,14732,5,52445
1708103400,130885.0,130900.0,130815.0,130860.0,21989,5,85560
1708103700,130860.0,130945.0,130840.0,130915.0,22112,5,85697
1708104000,130915.0,131020.0,130885.0,130990.0,25925,5,100719
1708104300,130990.0,131030.0,130970.0,130995.0,18277,5,68588
1708104600,130995.0,131040.0,130940.0,130985.0,19837,5,77859
1708104900,130985.0,130995.0,130920.0,130945.0,13398,5,52439
1708105200,130940.0,130950.0,130855.0,130900.0,22575,5,94729
1708105500,130905.0,130940.0,130785.0,130790.0,23701,5,85692
1708105800,130790.0,130885.0,130770.0,130850.0,23971,5,98289
1708106100,130850.0,130875.0,130805.0,130805.0,13806,5,49444
1708106400,130810.0,130865.0,130765.0,130785.0,12367,5,47702
1708106700,130780.0,130825.0,130765.0,130790.0,8915,5,36768
1708107000,130795.0,130860.0,130750.0,130840.0,13555,5,64281
1708107300,130850.0,130865.0,130790.0,130835.0,7865,5,38034
1708107600,130825.0,130840.0,130750.0,130830.0,5205,5,33166
1708333200,130465.0,130575.0,130375.0,130465.0,67635,5,174730
1708333500,130465.0,130525.0,130415.0,130480.0,23106,5,75333
1708333800,130485.0,130485.0,130400.0,130420.0,14707,5,50590
1708334100,130425.0,130425.0,130385.0,130415.0,13202,5,44518
1708334400,130415.0,130480.0,130400.0,130450.0,18717,5,65520
1708334700,130445.0,130450.0,130355.0,130430.0,28119,5,96915
1708335000,130430.0,130495.0,130390.0,130495.0,26236,5,93074
1708335300,130495.0,130495.0,130435.0,130460.0,16061,5,54769
1708335600,130460.0,130470.0,130415.0,130440.0,12049,5,43946
1708335900,130445.0,130455.0,130400.0,130400.0,10487,5,36214
1708336200,130400.0,130430.0,130360.0,130420.0,27402,5,107946
1708336500,130425.0,130425.0,130300.0,130320.0,30801,5,115521
1708336800,130320.0,130380.0,130265.0,130310.0,50025,5,190159
1708337100,130310.0,130350.0,130250.0,130285.0,40634,5,149491
1708337400,130285.0,130380.0,130280.0,130315.0,31663,5,120732
1708337700,130310.0,130355.0,130265.0,130325.0,32934,5,124630
1708338000,130325.0,130445.0,130305.0,130310.0,58639,5,218750
1708338300,130310.0,130375.0,130215.0,130225.0,63101,5,235243
1708338600,130220.0,130280.0,130180.0,130240.0,47840,5,183459
1708338900,130235.0,130270.0,130130.0,130170.0,44479,5,182063
1708339200,130170.0,130175.0,130110.0,130140.0,22025,5,87008
1708339500,130135.0,130200.0,130095.0,130145.0,36959,5,140169
1708339800,130140.0,130180.0,130085.0,130170.0,26275,5,95339
1708340100,130170.0,130275.0,130145.0,130255.0,39728,5,147639
1708340400,130255.0,130300.0,130195.0,130295.0,43401,5,163798
1708340700,130295.0,130305.0,130135.0,130180.0,51240,5,190540
1708341000,130185.0,130260.0,130120.0,130235.0,41366,5,155791
1708341300,130235.0,130305.0,130205.0,130285.0,28134,5,110681
1708341600,130290.0,130480.0,130265.0,130440.0,73853,5,295814
1708341900,130440.0,130520.0,130385.0,130425.0,51729,5,201749
1708342200,130430.0,130540.0,130420.0,130510.0,33368,5,133830
1708342500,130515.0,130535.0,130400.0,130410.0,37823,5,148887
1708342800,130410.0,130495.0,130340.0,130410.0,64417,5,236458
1708343100,130405.0,130415.0,130315.0,130320.0,36341,5,135122
1708343400,130320.0,130425.0,130265.0,130425.0,52930,5,193886
1708343700,130425.0,130490.0,130380.0,130445.0,45546,5,171287
1708344000,130445.0,130595.0,130440.0,130565.0,59257,5,238407
1708344300,130565.0,130570.0,130420.0,130525.0,40432,5,151102
1708344600,130530.0,130535.0,130390.0,130485.0,34206,5,130145
1708344900,130485.0,130575.0,130425.0,130560.0,30278,5,114778
1708345200,130560.0,130590.0,130500.0,130545.0,28030,5,115086
1708345500,130545.0,130570.0,130475.0,130485.0,23987,5,98110
1708345800,130480.0,130485.0,130355.0,130375.0,35919,5,138635
1708346100,130375.0,130510.0,130365.0,130470.0,35494,5,146872
1708346400,130465.0,130530.0,130450.0,130510.0,23389,5,100364
1708346700,130515.0,130570.0,130470.0,130500.0,26082,5,103144
1708347000,130495.0,130540.0,130450.0,130490.0,18426,5,74408
1708347300,130490.0,130525.0,130465.0,130485.0,12080,5,48307
1708347600,130490.0,130620.0,130465.0,130575.0,29941,5,120304
1708347900,130575.0,130615.0,130495.0,130610.0,25247,5,97034
1708348200,130610.0,130650.0,130565.0,130605.0,28480,5,118213
1708348500,130605.0,130610.0,130535.0,130600.0,20568,5,83246
1708348800,130600.0,130645.0,130575.0,130635.0,17121,5,73231
1708349100,130640.0,130715.0,130625.0,130700.0,25540,5,102117
1708349400,130700.0,130705.0,130580.0,130625.0,29830,5,118283
1708349700,130625.0,130680.0,130605.0,130630.0,16894,5,62906
1708350000,130630.0,130655.0,130595.0,130630.0,11802,5,46974
1708350300,130630.0,130690.0,130625.0,130645.0,16471,5,61474
1708350600,130645.0,130725.0,130620.0,130690.0,18856,5,75349
1708350900,130690.0,130725.0,130655.0,130715.0,14530,5,56307
1708351200,130710.0,130745.0,130660.0,130720.0,17264,5,69042
1708351500,130720.0,130735.0,130655.0,130655.0,14528,5,56495
1708351800,130655.0,130705.0,130650.0,130695.0,12398,5,52500
1708352100,130695.0,130725.0,130605.0,130615.0,25621,5,99542
1708352400,130615.0,130660.0,130530.0,130655.0,42542,5,163240
1708352700,130650.0,130725.0,130650.0,130720.0,24559,5,98599
1708353000,130725.0,130760.0,130700.0,130740.0,19044,5,75024
1708353300,130745.0,130775.0,130715.0,130760.0,16019,5,61760
1708353600,130760.0,130770.0,130710.0,130745.0,13156,5,55081
1708353900,130745.0,130770.0,130715.0,130745.0,10559,5,43052
1708354200,130745.0,130760.0,130725.0,130760.0,6692,5,26140
1708354500,130760.0,130760.0,130735.0,130745.0,5750,5,21775
1708354800,130740.0,130795.0,130720.0,130770.0,17375,5,68320
1708355100,130770.0,130790.0,130760.0,130765.0,8815,5,39279
1708355400,130770.0,130800.0,130740.0,130775.0,15238,5,60404
1708355700,130770.0,130785.0,130700.0,130725.0,18653,5,75998
1708356000,130720.0,130750.0,130675.0,130725.0,22214,5,85928
1708356300,130725.0,130735.0,130690.0,130735.0,9409,5,37748
1708356600,130730.0,130735.0,130660.0,130685.0,17777,5,72382
1708356900,130685.0,130705.0,130650.0,130675.0,12081,5,45295
1708357200,130675.0,130715.0,130650.0,130695.0,13365,5,48967
1708357500,130690.0,130700.0,130620.0,130640.0,16459,5,61365
1708357800,130635.0,130680.0,130630.0,130635.0,11130,5,41506
1708358100,130630.0,130670.0,130625.0,130670.0,7877,5,29654
1708358400,130665.0,130730.0,130660.0,130695.0,22125,5,85684
1708358700,130690.0,130725.0,130660.0,130675.0,11657,5,42232
1708359000,130675.0,130730.0,130640.0,130685.0,21012,5,79851
1708359300,130680.0,130690.0,130650.0,130685.0,9193,5,33149
1708359600,130685.0,130720.0,130660.0,130675.0,12240,5,44884
1708359900,130675.0,130700.0,130665.0,130695.0,7031,5,24907
1708360200,130690.0,130765.0,130680.0,130735.0,16204,5,58456
1708360500,130740.0,130775.0,130720.0,130735.0,12116,5,44679
1708360800,130735.0,130775.0,130730.0,130740.0,8847,5,30358
1708361100,130745.0,130770.0,130720.0,130750.0,9800,5,37030
1708361400,130745.0,130765.0,130725.0,130735.0,7808,5,28881
1708361700,130735.0,130760.0,130705.0,130740.0,10727,5,41565
1708362000,130740.0,130770.0,130720.0,130745.0,9099,5,31142
1708362300,130745.0,130755.0,130685.0,130735.0,15861,5,59477
1708362600,130735.0,130885.0,130730.0,130840.0,26856,5,106957
1708362900,130840.0,130880.0,130815.0,130850.0,12320,5,48647
1708363200,130855.0,130945.0,130845.0,130910.0,16569,5,67695
1708363500,130910.0,130925.0,130890.0,130920.0,8759,5,33421
1708363800,130915.0,130920.0,130885.0,130905.0,7281,5,27434
1708364100,130910.0,130935.0,130885.0,130910.0,9492,5,36713
1708364400,130910.0,130940.0,130865.0,130915.0,14349,5,52471
1708364700,130915.0,130935.0,130885.0,130925.0,9045,5,31768
1708365000,130930.0,130930.0,130890.0,130910.0,8469,5,33000
1708365300,130905.0,130970.0,130895.0,130915.0,13199,5,48968
1708365600,130920.0,130960.0,130920.0,130940.0,7070,5,29090
1708365900,130945.0,131030.0,130935.0,131005.0,12907,5,62661
1708366200,131005.0,131010.0,130960.0,131000.0,7939,5,37845
1708366500,131005.0,131060.0,130980.0,130990.0,11413,5,63173
1708366800,130990.0,131065.0,130975.0,131035.0,5163,5,36348
1708419600,130395.0,130440.0,130255.0,130320.0,49679,5,180808
1708419900,130320.0,130335.0,130180.0,130275.0,46218,5,167458
1708420200,130280.0,130335.0,130210.0,130305.0,30054,5,101309
1708420500,130310.0,130310.0,130205.0,130290.0,32995,5,108355
1708420800,130290.0,130300.0,130180.0,130225.0,29998,5,108732
1708421100,130225.0,130230.0,130140.0,130205.0,42768,5,165453
1708421400,130205.0,130260.0,130165.0,130215.0,31489,5,113836
1708421700,130215.0,130260.0,130150.0,130240.0,31578,5,118129
1708422000,130245.0,130250.0,130155.0,130200.0,21801,5,78523
1708422300,130200.0,130235.0,130165.0,130185.0,20700,5,78248
1708422600,130190.0,130200.0,130085.0,130100.0,41162,5,151542
1708422900,130100.0,130235.0,130085.0,130220.0,39339,5,147427
1708423200,130220.0,130315.0,130140.0,130260.0,82853,5,312531
1708423500,130255.0,130475.0,130215.0,130430.0,89624,5,327227
1708423800,130420.0,130670.0,130405.0,130545.0,100510,5,386537
1708424100,130550.0,130750.0,130470.0,130640.0,92642,5,344672
1708424400,130640.0,130750.0,130490.0,130740.0,86309,5,305311
1708424700,130735.0,130865.0,130730.0,130860.0,65869,5,249108
1708425000,130855.0,130985.0,130835.0,130880.0,77769,5,315521
1708425300,130880.0,131060.0,130815.0,131055.0,77471,5,290974
1708425600,131050.0,131215.0,131050.0,131130.0,78499,5,322431
1708425900,131125.0,131285.0,131120.0,131250.0,55322,5,226716
1708426200,131250.0,131260.0,131120.0,131215.0,52219,5,208218
1708426500,131210.0,131230.0,131065.0,131125.0,47232,5,174020
1708426800,131125.0,131340.0,131080.0,131310.0,65107,5,242372
1708427100,131315.0,131315.0,131165.0,131210.0,45037,5,170754
1708427400,131210.0,131305.0,131145.0,131255.0,41643,5,158294
1708427700,131255.0,131310.0,131185.0,131215.0,29431,5,114335
1708428000,131220.0,131280.0,131210.0,131230.0,21830,5,101429
1708428300,131230.0,131445.0,131225.0,131445.0,56993,5,236388
1708428600,131440.0,131655.0,131365.0,131620.0,103737,5,473238
1708428900,131625.0,131645.0,131475.0,131475.0,64010,5,284305
1708429200,131475.0,131535.0,131390.0,131395.0,50031,5,198139
1708429500,131395.0,131670.0,131390.0,131600.0,62287,5,262027
1708429800,131605.0,131730.0,131565.0,131685.0,53907,5,223767
1708430100,131680.0,131705.0,131610.0,131630.0,32560,5,132962
1708430400,131630.0,131750.0,131625.0,131695.0,37723,5,153223
1708430700,131695.0,131845.0,131670.0,131725.0,57660,5,244219
1708431000,131730.0,131750.0,131580.0,131620.0,45808,5,195414
1708431300,131620.0,131795.0,131615.0,131755.0,41691,5,172407
1708431600,131760.0,131845.0,131715.0,131785.0,37580,5,159490
1708431900,131785.0,131810.0,131735.0,131745.0,20938,5,88073
1708432200,131745.0,131775.0,131680.0,131740.0,29141,5,120823
1708432500,131735.0,131805.0,131690.0,131730.0,27918,5,112792
1708432800,131730.0,131740.0,131635.0,131640.0,22746,5,88864
1708433100,131640.0,131730.0,131635.0,131670.0,21513,5,84524
1708433400,131670.0,131790.0,131665.0,131755.0,24450,5,97820
1708433700,131755.0,131800.0,131710.0,131790.0,21290,5,86900
1708434000,131790.0,131805.0,131740.0,131760.0,14994,5,58927
1708434300,131760.0,131805.0,131685.0,131735.0,27476,5,119617
1708434600,131735.0,131740.0,131655.0,131685.0,21243,5,89012
1708434900,131680.0,131715.0,131600.0,131610.0,25086,5,108887
1708435200,131605.0,131645.0,131565.0,131600.0,25996,5,101958
1708435500,131605.0,131610.0,131555.0,131565.0,16983,5,66726
1708435800,131570.0,131605.0,131515.0,131600.0,26739,5,105575
1708436100,131600.0,131660.0,131565.0,131610.0,32393,5,129636
1708436400,131615.0,131680.0,131590.0,131600.0,25335,5,99225
1708436700,131595.0,131650.0,131580.0,131605.0,17547,5,66970
1708437000,131605.0,131665.0,131590.0,131610.0,18358,5,71340
1708437300,131610.0,131625.0,131490.0,131505.0,32267,5,128805
1708437600,131510.0,131555.0,131450.0,131470.0,38056,5,149669
1708437900,131475.0,131540.0,131460.0,131515.0,19387,5,73311
1708438200,131520.0,131555.0,131465.0,131470.0,22739,5,93025
1708438500,131475.0,131500.0,131440.0,131485.0,17838,5,71862
1708438800,131485.0,131520.0,131450.0,131495.0,17929,5,66188
1708439100,131495.0,131545.0,131495.0,131535.0,17203,5,65479
1708439400,131540.0,131755.0,131520.0,131715.0,57658,5,226105
1708439700,131715.0,131740.0,131475.0,131505.0,55167,5,237252
1708440000,131505.0,131710.0,131500.0,131675.0,47671,5,208054
1708440300,131670.0,131715.0,131595.0,131645.0,31846,5,131780
1708440600,131640.0,131730.0,131620.0,131650.0,30496,5,121458
1708440900,131650.0,131775.0,131635.0,131765.0,31332,5,129178
1708441200,131770.0,131810.0,131700.0,131755.0,34408,5,134880
1708441500,131750.0,131760.0,131615.0,131635.0,37403,5,152536
1708441800,131640.0,131650.0,131590.0,131595.0,21147,5,89167
1708442100,131595.0,131670.0,131540.0,131660.0,34652,5,148163
1708442400,131660.0,131755.0,131610.0,131720.0,34637,5,135944
1708442700,131720.0,131740.0,131630.0,131675.0,30991,5,118430
1708443000,131670.0,131685.0,131605.0,131665.0,25813,5,98996
1708443300,131660.0,131690.0,131615.0,131675.0,19917,5,76093
1708443600,131680.0,131780.0,131655.0,131685.0,35248,5,137997
1708443900,131685.0,131740.0,131640.0,131670.0,23251,5,94151
1708444200,131670.0,131730.0,131610.0,131615.0,21295,5,88157
1708444500,131620.0,131685.0,131615.0,131650.0,15837,5,64906
1708444800,131650.0,131655.0,131560.0,131580.0,27046,5,124381
1708445100,131585.0,131620.0,131560.0,131585.0,19250,5,84882
1708445400,131590.0,131610.0,131500.0,131530.0,27979,5,128278
1708445700,131535.0,131640.0,131490.0,131615.0,37711,5,165080
1708446000,131615.0,131620.0,131560.0,131575.0,22597,5,95756
1708446300,131575.0,131710.0,131560.0,131675.0,34193,5,143305
1708446600,131675.0,131730.0,131635.0,131665.0,28713,5,120470
1708446900,131660.0,131705.0,131645.0,131655.0,15060,5,61554
1708447200,131655.0,131725.0,131640.0,131685.0,17968,5,80765
1708447500,131690.0,131735.0,131645.0,131695.0,22404,5,93099
1708447800,131695.0,131735.0,131665.0,131695.0,16633,5,70618
1708448100,131700.0,131735.0,131655.0,131685.0,16266,5,71962
1708448400,131685.0,131685.0,131585.0,131620.0,25019,5,105255
1708448700,131615.0,131750.0,131610.0,131740.0,27156,5,121090
1708449000,131740.0,131755.0,131695.0,131700.0,17203,5,74874
1708449300,131705.0,131755.0,131670.0,131720.0,21456,5,96844
1708449600,131720.0,131795.0,131720.0,131760.0,19491,5,87100
1708449900,131760.0,131800.0,131705.0,131710.0,21543,5,94337
1708450200,131705.0,131720.0,131620.0,131650.0,24225,5,99047
1708450500,131645.0,131745.0,131615.0,131665.0,26595,5,109059
1708450800,131660.0,131705.0,131640.0,131665.0,16702,5,64321
1708451100,131665.0,131775.0,131650.0,131760.0,19893,5,74623
1708451400,131760.0,131790.0,131715.0,131765.0,19829,5,74597
1708451700,131765.0,131885.0,131760.0,131870.0,27724,5,107283
1708452000,131875.0,131990.0,131845.0,131985.0,25581,5,113174
1708452300,131980.0,131985.0,131935.0,131975.0,10604,5,45216
1708452600,131980.0,132060.0,131965.0,131995.0,18065,5,83939
1708452900,131990.0,132010.0,131920.0,131940.0,12247,5,53097
1708453200,131935.0,132070.0,131855.0,132070.0,6476,5,41471
1708506000,131520.0,131665.0,131485.0,131585.0,66005,5,191841
1708506300,131580.0,131640.0,131485.0,131605.0,42439,5,128581
1708506600,131605.0,131660.0,131565.0,131595.0,25261,5,83104
1708506900,131595.0,131675.0,131570.0,131610.0,38702,5,127883
1708507200,131610.0,131620.0,131490.0,131525.0,34100,5,114974
1708507500,131520.0,131550.0,131460.0,131485.0,30697,5,107021
1708507800,131490.0,131530.0,131460.0,131505.0,25446,5,89314
